trial_id,U_exp,K_exp,D_exp,base_level_fall,divide_migration_distance,relief_at_steady_state,time_back_to_steady_state
4272,-3.7021484375,-5.1025390625,-2.6552734375,0.29052734375,0.0,213.58720715,4712000
4273,-4.2900390625,-5.3232421875,-2.6552734375,0.29052734375,0.0,90.0342026126,13599000
4274,-4.2900390625,-5.1025390625,-1.0830078125,0.29052734375,100.0,51.3686467985,11157000
4275,-4.2900390625,-5.1025390625,-2.6552734375,0.25244140625,100.0,54.3359890316,8501000
4276,-4.2900390625,-5.3232421875,-1.0830078125,0.25244140625,0.0,89.6671073925,3672000
4277,-3.7021484375,-5.1025390625,-1.0830078125,0.25244140625,0.0,200.394101028,4303000
4278,-3.7021484375,-5.3232421875,-2.6552734375,0.25244140625,0.0,344.618361587,6524000
4279,-3.7021484375,-5.3232421875,-1.0830078125,0.29052734375,100.0,326.200101348,9388000
4280,-3.7021484375,-5.3232421875,-1.0830078125,0.25244140625,100.0,326.200101348,9388000
4281,-4.0400390625,-6.3525390625,-2.4052734375,-0.08447265625,0.0,2460.60659678,29650000
4282,-3.9521484375,-6.3525390625,-2.4052734375,-0.08447265625,0.0,3012.88985759,29637000
4283,-4.0400390625,-5.5732421875,-2.4052734375,-0.08447265625,0.0,280.887955689,11259000
4284,-4.0400390625,-6.3525390625,-2.3330078125,-0.08447265625,0.0,2447.04263249,29266000
4285,-4.0400390625,-6.3525390625,-2.4052734375,1.37744140625,0.0,2460.60659678,29650000
4286,-4.0400390625,-5.5732421875,-2.3330078125,1.37744140625,500.0,282.45906538099996,11367000
4287,-3.9521484375,-6.3525390625,-2.3330078125,1.37744140625,0.0,3029.78713205,29593000
4288,-3.9521484375,-5.5732421875,-2.4052734375,1.37744140625,0.0,339.822331834,12289000
4289,-3.9521484375,-5.5732421875,-2.3330078125,-0.08447265625,0.0,339.880929087,13149000
4290,-3.9521484375,-5.5732421875,-2.3330078125,1.37744140625,500.0,339.880929087,14171000
4291,-3.0400390625,-5.3525390625,-1.4052734375,1.41552734375,0.0,1623.84633642,11340000
4292,-4.9521484375,-5.3525390625,-1.4052734375,1.41552734375,2600.0,19.1550972254,11014000
4293,-3.0400390625,-6.5732421875,-1.4052734375,1.41552734375,0.0,27395.522721399997,33638000
4294,-3.0400390625,-5.3525390625,-1.3330078125,1.41552734375,0.0,1686.61796582,6803000
4295,-3.0400390625,-5.3525390625,-1.4052734375,-0.12255859375,0.0,1623.84633642,10894000
4296,-3.0400390625,-6.5732421875,-1.3330078125,-0.12255859375,0.0,27739.7584347,34045000
4297,-4.9521484375,-5.3525390625,-1.3330078125,-0.12255859375,200.0,19.671092907000002,11271000
4298,-4.9521484375,-6.5732421875,-1.4052734375,-0.12255859375,0.0,360.870572639,35661000
4299,-4.9521484375,-6.5732421875,-1.3330078125,1.41552734375,400.0,344.102044056,70114000
4300,-4.9521484375,-6.5732421875,-1.3330078125,-0.12255859375,0.0,344.102044056,34339000
4301,-3.5400390625,-6.8525390625,-2.9052734375,-0.83447265625,0.0,14648.4443833,50949000
4302,-4.4521484375,-6.8525390625,-2.9052734375,-0.83447265625,0.0,1791.52201375,50946000
4303,-3.5400390625,-6.0732421875,-2.9052734375,-0.83447265625,0.0,4422.02401515,17511000
4304,-3.5400390625,-6.8525390625,-2.8330078125,-0.83447265625,0.0,14647.1384386,50949000
4305,-3.5400390625,-6.8525390625,-2.9052734375,-0.87255859375,0.0,14648.4443833,50949000
4306,-3.5400390625,-6.0732421875,-2.8330078125,-0.87255859375,0.0,4297.492346399999,17010000
4307,-4.4521484375,-6.8525390625,-2.8330078125,-0.87255859375,0.0,1791.38774565,50946000
4308,-4.4521484375,-6.0732421875,-2.9052734375,-0.87255859375,0.0,539.772432835,17400000
4309,-4.4521484375,-6.0732421875,-2.8330078125,-0.83447265625,0.0,541.775079195,17423000
4310,-4.4521484375,-6.0732421875,-2.8330078125,-0.87255859375,0.0,541.775079195,17423000
4311,-4.5400390625,-5.8525390625,-1.9052734375,0.66552734375,0.0,250.05046068099998,10678000
4312,-3.4521484375,-5.8525390625,-1.9052734375,0.66552734375,0.0,2814.9080835,9983000
4313,-4.5400390625,-5.0732421875,-1.9052734375,0.66552734375,700.0,28.281197088000003,17019000
4314,-4.5400390625,-5.8525390625,-1.8330078125,0.66552734375,0.0,232.651349645,10047000
4315,-4.5400390625,-5.8525390625,-1.9052734375,0.62744140625,0.0,250.05046068099998,10678000
4316,-4.5400390625,-5.0732421875,-1.8330078125,0.62744140625,700.0,27.7004984612,7241000
4317,-3.4521484375,-5.8525390625,-1.8330078125,0.62744140625,0.0,2824.08501075,9996000
4318,-3.4521484375,-5.0732421875,-1.9052734375,0.62744140625,0.0,333.571651268,4424000
4319,-3.4521484375,-5.0732421875,-1.8330078125,0.66552734375,0.0,330.491022397,4452000
4320,-3.4521484375,-5.0732421875,-1.8330078125,0.62744140625,0.0,330.491022397,4452000
4321,-4.6650390625,-6.2275390625,-2.7802734375,1.60302734375,100.0,487.321726986,33728000
4322,-4.0771484375,-6.2275390625,-2.7802734375,1.60302734375,0.0,1825.61855968,24117000
4323,-4.6650390625,-5.4482421875,-2.7802734375,1.60302734375,1500.0,52.489857198100005,13042000
4324,-4.6650390625,-6.2275390625,-2.4580078125,1.60302734375,100.0,466.22311812699996,34990000
4325,-4.6650390625,-6.2275390625,-2.7802734375,1.56494140625,100.0,487.321726986,33727000
4326,-4.6650390625,-5.4482421875,-2.4580078125,1.56494140625,1400.0,50.48664075600001,12168000
4327,-4.0771484375,-6.2275390625,-2.4580078125,1.56494140625,0.0,1819.92412227,24077000
4328,-4.0771484375,-5.4482421875,-2.7802734375,1.56494140625,200.0,196.943613249,10564000
4329,-4.0771484375,-5.4482421875,-2.4580078125,1.60302734375,400.0,194.832700705,10334000
4330,-4.0771484375,-5.4482421875,-2.4580078125,1.56494140625,400.0,194.832700705,10334000
4331,-3.6650390625,-5.2275390625,-1.7802734375,0.10302734375,0.0,288.63622176900003,5373000
4332,-3.0771484375,-5.2275390625,-1.7802734375,0.10302734375,0.0,1171.82251563,3230000
4333,-3.6650390625,-6.4482421875,-1.7802734375,0.10302734375,0.0,6197.02834718,31532000
4334,-3.6650390625,-5.2275390625,-1.4580078125,0.10302734375,0.0,296.687428747,3244000
4335,-3.6650390625,-5.2275390625,-1.7802734375,0.06494140625,0.0,288.63622176900003,5373000
4336,-3.6650390625,-6.4482421875,-1.4580078125,0.06494140625,0.0,5659.80256281,29041000
4337,-3.0771484375,-5.2275390625,-1.4580078125,0.06494140625,0.0,1139.90136351,3169000
4338,-3.0771484375,-6.4482421875,-1.7802734375,0.06494140625,0.0,23207.602045400003,30849000
4339,-3.0771484375,-6.4482421875,-1.4580078125,0.10302734375,0.0,21181.909965900002,28462000
4340,-3.0771484375,-6.4482421875,-1.4580078125,0.06494140625,0.0,21181.909965900002,28462000
4341,-3.1650390625,-6.7275390625,-2.2802734375,0.85302734375,0.0,35964.498875599995,56661000
4342,-3.5771484375,-6.7275390625,-2.2802734375,0.85302734375,0.0,13323.3202709,50449000
4343,-3.1650390625,-6.9482421875,-2.2802734375,0.85302734375,0.0,34691.049695300004,50949000
4344,-3.1650390625,-6.7275390625,-2.9580078125,0.85302734375,0.0,34764.791932199994,50949000
4345,-3.1650390625,-6.7275390625,-2.2802734375,-0.68505859375,0.0,35964.498875599995,56661000
4346,-3.1650390625,-6.9482421875,-2.9580078125,-0.68505859375,0.0,34666.764901099996,50949000
4347,-3.5771484375,-6.7275390625,-2.9580078125,-0.68505859375,0.0,13459.9294585,50949000
4348,-3.5771484375,-6.9482421875,-2.2802734375,-0.68505859375,0.0,13432.714693900001,50949000
4349,-3.5771484375,-6.9482421875,-2.9580078125,0.85302734375,0.0,13423.718656000001,50949000
4350,-3.5771484375,-6.9482421875,-2.9580078125,-0.68505859375,0.0,13423.718656000001,50949000
4351,-4.1650390625,-5.7275390625,-1.2802734375,-0.64697265625,0.0,356.221994489,7199000
4352,-4.5771484375,-5.7275390625,-1.2802734375,-0.64697265625,0.0,141.680866285,7352000
4353,-4.1650390625,-5.9482421875,-1.2802734375,-0.64697265625,0.0,618.294572102,11072000
4354,-4.1650390625,-5.7275390625,-1.9580078125,-0.64697265625,0.0,427.905669801,8201000
4355,-4.1650390625,-5.7275390625,-1.2802734375,0.81494140625,0.0,356.221994489,7199000
4356,-4.1650390625,-5.9482421875,-1.9580078125,0.81494140625,0.0,713.7838389330001,12464000
4357,-4.5771484375,-5.7275390625,-1.9580078125,0.81494140625,0.0,166.23488553,8247000
4358,-4.5771484375,-5.9482421875,-1.2802734375,0.81494140625,0.0,241.53120918599998,11171000
4359,-4.5771484375,-5.9482421875,-1.9580078125,-0.64697265625,0.0,286.60947982700003,12855000
4360,-4.5771484375,-5.9482421875,-1.9580078125,0.81494140625,0.0,286.60947982700003,12855000
4361,-4.4150390625,-6.9775390625,-1.5302734375,-0.27197265625,0.0,1951.74096278,50948000
4362,-4.8271484375,-6.9775390625,-1.5302734375,-0.27197265625,0.0,755.4109279060001,52845000
4363,-4.4150390625,-5.1982421875,-1.5302734375,-0.27197265625,0.0,48.1653760353,6418000
4364,-4.4150390625,-6.9775390625,-2.7080078125,-0.27197265625,0.0,1946.77915872,50946000
4365,-4.4150390625,-6.9775390625,-1.5302734375,-0.31005859375,0.0,1951.74096278,50948000
4366,-4.4150390625,-5.1982421875,-2.7080078125,-0.31005859375,0.0,50.3821599371,5308000
4367,-4.8271484375,-6.9775390625,-2.7080078125,-0.31005859375,0.0,753.80043484,50940000
4368,-4.8271484375,-5.1982421875,-1.5302734375,-0.31005859375,0.0,17.9322329901,10236000
4369,-4.8271484375,-5.1982421875,-2.7080078125,-0.27197265625,100.0,19.6399966376,15350000
4370,-4.8271484375,-5.1982421875,-2.7080078125,-0.31005859375,100.0,19.6399966376,15361000
4371,-3.4150390625,-5.9775390625,-2.5302734375,1.22802734375,0.0,4403.0426454,13511000
4372,-3.8271484375,-5.9775390625,-2.5302734375,1.22802734375,0.0,1797.52581623,14120000
4373,-3.4150390625,-6.1982421875,-2.5302734375,1.22802734375,0.0,7336.77943549,21293000
4374,-3.4150390625,-5.9775390625,-1.7080078125,1.22802734375,0.0,3976.02673668,12420000
4375,-3.4150390625,-5.9775390625,-2.5302734375,1.18994140625,0.0,4403.0426454,13511000
4376,-3.4150390625,-6.1982421875,-1.7080078125,1.18994140625,0.0,6168.40889167,18270000
4377,-3.8271484375,-5.9775390625,-1.7080078125,1.18994140625,0.0,1578.00868179,12659000
4378,-3.8271484375,-6.1982421875,-2.5302734375,1.18994140625,0.0,2894.87509425,21686000
4379,-3.8271484375,-6.1982421875,-1.7080078125,1.22802734375,0.0,2444.58802942,18632000
4380,-3.8271484375,-6.1982421875,-1.7080078125,1.18994140625,0.0,2444.58802942,18632000
4381,-3.9150390625,-6.4775390625,-1.0302734375,0.47802734375,0.0,2860.50522737,26580000
4382,-3.3271484375,-6.4775390625,-1.0302734375,0.47802734375,0.0,10941.204012200002,26156000
4383,-3.9150390625,-6.6982421875,-1.0302734375,0.47802734375,0.0,4892.93476572,44817000
4384,-3.9150390625,-6.4775390625,-2.2080078125,0.47802734375,0.0,4234.32202927,37891000
4385,-3.9150390625,-6.4775390625,-1.0302734375,1.93994140625,-100.0,2860.50522737,27625000
4386,-3.9150390625,-6.6982421875,-2.2080078125,1.93994140625,0.0,6283.94374209,57094000
4387,-3.3271484375,-6.4775390625,-2.2080078125,1.93994140625,0.0,15574.5301868,36534000
4388,-3.3271484375,-6.6982421875,-1.0302734375,1.93994140625,-100.0,22079.555268599997,59267000
4389,-3.3271484375,-6.6982421875,-2.2080078125,0.47802734375,0.0,23618.1003398,54208000
4390,-3.3271484375,-6.6982421875,-2.2080078125,1.93994140625,0.0,23618.1003398,54208000
4391,-4.9150390625,-5.4775390625,-2.0302734375,1.97802734375,1900.0,29.557570522600003,11925000
4392,-4.3271484375,-5.4775390625,-2.0302734375,1.97802734375,1600.0,116.752013393,11927000
4393,-4.9150390625,-5.6982421875,-2.0302734375,1.97802734375,200.0,47.8006024601,14359000
4394,-4.9150390625,-5.4775390625,-1.2080078125,1.97802734375,1600.0,27.9536137425,15052000
4395,-4.9150390625,-5.4775390625,-2.0302734375,0.43994140625,100.0,29.557570522600003,10834000
4396,-4.9150390625,-5.6982421875,-1.2080078125,0.43994140625,0.0,58.2209681384,6770000
4397,-4.3271484375,-5.4775390625,-1.2080078125,0.43994140625,0.0,129.59194412,4698000
4398,-4.3271484375,-5.6982421875,-2.0302734375,0.43994140625,0.0,274.25611912799997,7800000
4399,-4.3271484375,-5.6982421875,-1.2080078125,1.97802734375,0.0,232.370745008,6923000
4400,-4.3271484375,-5.6982421875,-1.2080078125,0.43994140625,0.0,232.370745008,6923000
4401,-4.8837890625,-6.8837890625,-2.7490234375,0.61865234375,0.0,662.120560807,52929000
4402,-3.9208984375,-6.8837890625,-2.7490234375,0.61865234375,0.0,6085.02674736,52840000
4403,-4.8837890625,-5.9794921875,-2.7490234375,0.61865234375,0.0,164.877398417,14667000
4404,-4.8837890625,-6.8837890625,-2.1142578125,0.61865234375,0.0,663.35488791,52934000
4405,-4.8837890625,-6.8837890625,-2.7490234375,0.11181640625,0.0,662.120560807,52905000
4406,-4.8837890625,-5.9794921875,-2.1142578125,0.11181640625,0.0,156.78100164100002,14003000
4407,-3.9208984375,-6.8837890625,-2.1142578125,0.11181640625,0.0,6093.49521055,50948000
4408,-3.9208984375,-5.9794921875,-2.7490234375,0.11181640625,0.0,1422.9040517,13901000
4409,-3.9208984375,-5.9794921875,-2.1142578125,0.61865234375,0.0,1366.2628962000001,13439000
4410,-3.9208984375,-5.9794921875,-2.1142578125,0.11181640625,0.0,1366.2628962000001,13439000
4411,-3.8837890625,-5.8837890625,-1.7490234375,-0.88134765625,0.0,1117.9475185000001,10562000
4412,-4.9208984375,-5.8837890625,-1.7490234375,-0.88134765625,0.0,107.868729665,10983000
4413,-3.8837890625,-6.9794921875,-1.7490234375,-0.88134765625,0.0,6635.20957318,50949000
4414,-3.8837890625,-5.8837890625,-1.1142578125,-0.88134765625,0.0,945.665960048,9270000
4415,-3.8837890625,-5.8837890625,-1.7490234375,1.61181640625,0.0,1117.9475185000001,10562000
4416,-3.8837890625,-6.9794921875,-1.1142578125,1.61181640625,0.0,6403.3045631,52083000
4417,-4.9208984375,-5.8837890625,-1.1142578125,1.61181640625,1700.0,90.9091446636,17462000
4418,-4.9208984375,-6.9794921875,-1.7490234375,1.61181640625,0.0,609.2648342030001,52943000
4419,-4.9208984375,-6.9794921875,-1.1142578125,-0.88134765625,0.0,598.227724026,50146000
4420,-4.9208984375,-6.9794921875,-1.1142578125,1.61181640625,-100.0,598.227724026,52144000
4421,-3.3837890625,-6.3837890625,-2.2490234375,1.36865234375,0.0,11278.8782403,29938000
4422,-4.4208984375,-6.3837890625,-2.2490234375,1.36865234375,0.0,1081.38040654,31159000
4423,-3.3837890625,-6.4794921875,-2.2490234375,1.36865234375,0.0,13891.741028,36636000
4424,-3.3837890625,-6.3837890625,-2.6142578125,1.36865234375,0.0,11796.6003503,31124000
4425,-3.3837890625,-6.3837890625,-2.2490234375,0.86181640625,0.0,11278.8782403,29938000
4426,-3.3837890625,-6.4794921875,-2.6142578125,0.86181640625,0.0,14954.7596106,39472000
4427,-4.4208984375,-6.3837890625,-2.6142578125,0.86181640625,0.0,1174.28718325,33757000
4428,-4.4208984375,-6.4794921875,-2.2490234375,0.86181640625,0.0,1317.29476281,37910000
4429,-4.4208984375,-6.4794921875,-2.6142578125,1.36865234375,0.0,1420.96846752,41439000
4430,-4.4208984375,-6.4794921875,-2.6142578125,0.86181640625,0.0,1420.96846752,40370000
4431,-4.3837890625,-5.3837890625,-1.2490234375,-0.13134765625,0.0,90.33270312100001,4127000
4432,-3.4208984375,-5.3837890625,-1.2490234375,-0.13134765625,0.0,725.1378943289999,7773000
4433,-4.3837890625,-5.4794921875,-1.2490234375,-0.13134765625,0.0,93.39181664540001,9571000
4434,-4.3837890625,-5.3837890625,-1.6142578125,-0.13134765625,0.0,77.5204930907,7113000
4435,-4.3837890625,-5.3837890625,-1.2490234375,-0.63818359375,0.0,90.33270312100001,4127000
4436,-4.3837890625,-5.4794921875,-1.6142578125,-0.63818359375,0.0,103.271941791,7673000
4437,-3.4208984375,-5.3837890625,-1.6142578125,-0.63818359375,0.0,874.976174728,4225000
4438,-3.4208984375,-5.4794921875,-1.2490234375,-0.63818359375,0.0,1029.71836577,4688000
4439,-3.4208984375,-5.4794921875,-1.6142578125,-0.13134765625,0.0,919.652273177,8571000
4440,-3.4208984375,-5.4794921875,-1.6142578125,-0.63818359375,0.0,919.652273177,8571000
4441,-4.1337890625,-6.1337890625,-1.9990234375,0.24365234375,0.0,1169.44021932,18074000
4442,-3.1708984375,-6.1337890625,-1.9990234375,0.24365234375,0.0,10256.7062658,17389000
4443,-4.1337890625,-5.7294921875,-1.9990234375,0.24365234375,0.0,457.88371591599997,8217000
4444,-4.1337890625,-6.1337890625,-2.8642578125,0.24365234375,0.0,1258.94013401,19306000
4445,-4.1337890625,-6.1337890625,-1.9990234375,1.23681640625,0.0,1169.44021932,18074000
4446,-4.1337890625,-5.7294921875,-2.8642578125,1.23681640625,0.0,475.05167557,8434000
4447,-3.1708984375,-6.1337890625,-2.8642578125,1.23681640625,0.0,11045.1978715,18519000
4448,-3.1708984375,-5.7294921875,-1.9990234375,1.23681640625,0.0,4081.96180377,8040000
4449,-3.1708984375,-5.7294921875,-2.8642578125,0.24365234375,0.0,4285.04979404,8339000
4450,-3.1708984375,-5.7294921875,-2.8642578125,1.23681640625,0.0,4285.04979404,8339000
4451,-3.1337890625,-5.1337890625,-2.9990234375,1.74365234375,100.0,836.350513099,12668000
4452,-4.1708984375,-5.1337890625,-2.9990234375,1.74365234375,2200.0,73.7233701825,7429000
4453,-3.1337890625,-6.7294921875,-2.9990234375,1.74365234375,0.0,37354.7405846,52904000
4454,-3.1337890625,-5.1337890625,-1.8642578125,1.74365234375,0.0,794.840947802,4505000
4455,-3.1337890625,-5.1337890625,-2.9990234375,-0.26318359375,0.0,836.350513099,6507000
4456,-3.1337890625,-6.7294921875,-1.8642578125,-0.26318359375,0.0,35621.3904382,52443000
4457,-4.1708984375,-5.1337890625,-1.8642578125,-0.26318359375,0.0,70.2053836802,4879000
4458,-4.1708984375,-6.7294921875,-2.9990234375,-0.26318359375,0.0,3429.44342601,50944000
4459,-4.1708984375,-6.7294921875,-1.8642578125,1.74365234375,0.0,3412.10478707,55490000
4460,-4.1708984375,-6.7294921875,-1.8642578125,-0.26318359375,0.0,3412.10478707,54489000
4461,-3.6337890625,-6.6337890625,-1.4990234375,-0.50634765625,0.0,8457.02976364,40605000
4462,-4.6708984375,-6.6337890625,-1.4990234375,-0.50634765625,0.0,797.0285745169999,41080000
4463,-3.6337890625,-6.2294921875,-1.4990234375,-0.50634765625,0.0,3995.00002002,19664000
4464,-3.6337890625,-6.6337890625,-2.3642578125,-0.50634765625,0.0,11050.2684323,51624000
4465,-3.6337890625,-6.6337890625,-1.4990234375,0.48681640625,0.0,8457.02976364,40605000
4466,-3.6337890625,-6.2294921875,-2.3642578125,0.48681640625,0.0,4710.15152683,22542000
4467,-4.6708984375,-6.6337890625,-2.3642578125,0.48681640625,0.0,1060.96163345,53145000
4468,-4.6708984375,-6.2294921875,-1.4990234375,0.48681640625,0.0,371.596614731,19838000
4469,-4.6708984375,-6.2294921875,-2.3642578125,-0.50634765625,0.0,452.74347116,23431000
4470,-4.6708984375,-6.2294921875,-2.3642578125,0.48681640625,0.0,452.74347116,23431000
4471,-4.6337890625,-5.6337890625,-2.4990234375,0.99365234375,500.0,84.92614226100001,15311000
4472,-3.6708984375,-5.6337890625,-2.4990234375,0.99365234375,0.0,728.314745842,13664000
4473,-4.6337890625,-5.2294921875,-2.4990234375,0.99365234375,2000.0,34.4740294092,11492000
4474,-4.6337890625,-5.6337890625,-1.3642578125,0.99365234375,0.0,105.49312392899999,6531000
4475,-4.6337890625,-5.6337890625,-2.4990234375,1.98681640625,700.0,84.92614226100001,14093000
4476,-4.6337890625,-5.2294921875,-1.3642578125,1.98681640625,2500.0,30.464253558400003,10155000
4477,-3.6708984375,-5.6337890625,-1.3642578125,1.98681640625,100.0,685.128422249,13740000
4478,-3.6708984375,-5.2294921875,-2.4990234375,1.98681640625,900.0,320.502348627,8782000
4479,-3.6708984375,-5.2294921875,-1.3642578125,0.99365234375,0.0,303.01142261,3245000
4480,-3.6708984375,-5.2294921875,-1.3642578125,1.98681640625,0.0,303.01142261,3245000
4481,-4.5087890625,-6.2587890625,-1.3740234375,1.93115234375,300.0,549.414535317,28768000
4482,-4.7958984375,-6.2587890625,-1.3740234375,1.93115234375,400.0,288.43904456900003,29642000
4483,-4.5087890625,-5.3544921875,-1.3740234375,1.93115234375,1500.0,53.1468798946,10290000
4484,-4.5087890625,-6.2587890625,-2.9892578125,1.93115234375,200.0,742.72934611,37438000
4485,-4.5087890625,-6.2587890625,-1.3740234375,1.04931640625,0.0,549.414535317,20063000
4486,-4.5087890625,-5.3544921875,-2.9892578125,1.04931640625,300.0,57.8558480956,9568000
4487,-4.7958984375,-6.2587890625,-2.9892578125,1.04931640625,0.0,387.109487012,26488000
4488,-4.7958984375,-5.3544921875,-1.3740234375,1.04931640625,1500.0,28.1172631276,10661000
4489,-4.7958984375,-5.3544921875,-2.9892578125,1.93115234375,1800.0,32.010408797800004,9150000
4490,-4.7958984375,-5.3544921875,-2.9892578125,1.04931640625,400.0,32.010408797800004,8695000
4491,-3.5087890625,-5.2587890625,-2.3740234375,0.43115234375,0.0,485.697043274,5515000
4492,-3.7958984375,-5.2587890625,-2.3740234375,0.43115234375,0.0,237.012278375,8665000
4493,-3.5087890625,-6.3544921875,-2.3740234375,0.43115234375,0.0,8190.69789638,29071000
4494,-3.5087890625,-5.2587890625,-1.9892578125,0.43115234375,0.0,483.34509717,3411000
4495,-3.5087890625,-5.2587890625,-2.3740234375,-0.45068359375,0.0,485.697043274,5515000
4496,-3.5087890625,-6.3544921875,-1.9892578125,-0.45068359375,0.0,7548.82606495,26945000
4497,-3.7958984375,-5.2587890625,-1.9892578125,-0.45068359375,0.0,228.46945805299998,10698000
4498,-3.7958984375,-6.3544921875,-2.3740234375,-0.45068359375,0.0,4305.88921592,29396000
4499,-3.7958984375,-6.3544921875,-1.9892578125,0.43115234375,0.0,3941.12580578,27214000
4500,-3.7958984375,-6.3544921875,-1.9892578125,-0.45068359375,0.0,3941.12580578,27214000
4501,-3.0087890625,-6.7587890625,-1.8740234375,1.18115234375,0.0,51384.9121057,57532000
4502,-3.2958984375,-6.7587890625,-1.8740234375,1.18115234375,0.0,27187.5705949,58702000
4503,-3.0087890625,-6.8544921875,-1.8740234375,1.18115234375,0.0,49771.2923091,50938000
4504,-3.0087890625,-6.7587890625,-2.4892578125,1.18115234375,0.0,49813.929505800006,50948000
4505,-3.0087890625,-6.7587890625,-1.8740234375,0.29931640625,0.0,51384.9121057,57532000
4506,-3.0087890625,-6.8544921875,-2.4892578125,0.29931640625,0.0,49778.454646499995,50949000
4507,-3.2958984375,-6.7587890625,-2.4892578125,0.29931640625,0.0,25718.6395227,50948000
4508,-3.2958984375,-6.8544921875,-1.8740234375,0.29931640625,0.0,25700.777431,50946000
4509,-3.2958984375,-6.8544921875,-2.4892578125,1.18115234375,300.0,25702.251441599998,52822000
4510,-3.2958984375,-6.8544921875,-2.4892578125,0.29931640625,0.0,25702.251441599998,50949000
4511,-4.0087890625,-5.7587890625,-2.8740234375,-0.31884765625,0.0,682.1337414530001,8943000
4512,-4.2958984375,-5.7587890625,-2.8740234375,-0.31884765625,0.0,365.05133235,9198000
4513,-4.0087890625,-5.8544921875,-2.8740234375,-0.31884765625,0.0,899.052203511,11185000
4514,-4.0087890625,-5.7587890625,-1.4892578125,-0.31884765625,0.0,607.519233377,8204000
4515,-4.0087890625,-5.7587890625,-2.8740234375,1.79931640625,0.0,682.1337414530001,8943000
4516,-4.0087890625,-5.8544921875,-1.4892578125,1.79931640625,0.0,728.148362556,9450000
4517,-4.2958984375,-5.7587890625,-1.4892578125,1.79931640625,0.0,304.112204512,8005000
4518,-4.2958984375,-5.8544921875,-2.8740234375,1.79931640625,0.0,462.17826315800005,11116000
4519,-4.2958984375,-5.8544921875,-1.4892578125,-0.31884765625,0.0,379.795165226,9509000
4520,-4.2958984375,-5.8544921875,-1.4892578125,1.79931640625,0.0,379.795165226,9509000
4521,-4.2587890625,-6.5087890625,-2.1240234375,-0.69384765625,0.0,1977.29135527,38879000
4522,-4.0458984375,-6.5087890625,-2.1240234375,-0.69384765625,0.0,3199.60549675,38710000
4523,-4.2587890625,-5.1044921875,-2.1240234375,-0.69384765625,0.0,57.301833472700004,4791000
4524,-4.2587890625,-6.5087890625,-2.2392578125,-0.69384765625,0.0,2123.00474219,41875000
4525,-4.2587890625,-6.5087890625,-2.1240234375,-0.07568359375,0.0,1977.29135527,38879000
4526,-4.2587890625,-5.1044921875,-2.2392578125,-0.07568359375,0.0,58.4261607651,4622000
4527,-4.0458984375,-6.5087890625,-2.2392578125,-0.07568359375,0.0,3281.68542274,39413000
4528,-4.0458984375,-5.1044921875,-2.1240234375,-0.07568359375,0.0,92.3134833975,7786000
4529,-4.0458984375,-5.1044921875,-2.2392578125,-0.69384765625,0.0,93.5254199894,6091000
4530,-4.0458984375,-5.1044921875,-2.2392578125,-0.07568359375,0.0,93.5254199894,7089000
4531,-3.2587890625,-5.5087890625,-1.1240234375,0.80615234375,0.0,1567.63051741,4815000
4532,-3.0458984375,-5.5087890625,-1.1240234375,0.80615234375,0.0,2518.92274623,4794000
4533,-3.2587890625,-6.1044921875,-1.1240234375,0.80615234375,0.0,6316.6941259,13598000
4534,-3.2587890625,-5.5087890625,-1.2392578125,0.80615234375,0.0,1312.13069406,9767000
4535,-3.2587890625,-5.5087890625,-1.1240234375,1.42431640625,0.0,1567.63051741,4815000
4536,-3.2587890625,-6.1044921875,-1.2392578125,1.42431640625,0.0,6576.88767055,14158000
4537,-3.0458984375,-5.5087890625,-1.2392578125,1.42431640625,0.0,2648.4142882,4893000
4538,-3.0458984375,-6.1044921875,-1.1240234375,1.42431640625,0.0,10259.4273036,13536000
4539,-3.0458984375,-6.1044921875,-1.2392578125,0.80615234375,0.0,10703.301989700001,14110000
4540,-3.0458984375,-6.1044921875,-1.2392578125,1.42431640625,0.0,10703.301989700001,14110000
4541,-3.7587890625,-6.0087890625,-2.6240234375,0.05615234375,0.0,2223.0025941,14805000
4542,-3.5458984375,-6.0087890625,-2.6240234375,0.05615234375,0.0,3588.58693746,14682000
4543,-3.7587890625,-6.6044921875,-2.6240234375,0.05615234375,0.0,8145.94904978,50193000
4544,-3.7587890625,-6.0087890625,-2.7392578125,0.05615234375,0.0,2217.03766405,14787000
4545,-3.7587890625,-6.0087890625,-2.6240234375,0.67431640625,0.0,2223.0025941,14805000
4546,-3.7587890625,-6.6044921875,-2.7392578125,0.67431640625,0.0,8276.54059591,50727000
4547,-3.5458984375,-6.0087890625,-2.7392578125,0.67431640625,0.0,3556.68645509,14557000
4548,-3.5458984375,-6.6044921875,-2.6240234375,0.67431640625,0.0,13426.693802599999,50747000
4549,-3.5458984375,-6.6044921875,-2.7392578125,0.05615234375,0.0,13551.0049241,51438000
4550,-3.5458984375,-6.6044921875,-2.7392578125,0.67431640625,0.0,13551.0049241,51438000
4551,-4.7587890625,-5.0087890625,-1.6240234375,1.55615234375,5000.0,14.5428529952,7989000
4552,-4.5458984375,-5.0087890625,-1.6240234375,1.55615234375,5200.0,23.041811699,15649000
4553,-4.7587890625,-5.6044921875,-1.6240234375,1.55615234375,300.0,56.3325946563,13361000
